STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag),LAST UPDATE
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2011,,82660,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2012,,82030,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2013,,82700,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2014,,82880,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2015,,82810,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2016,,84840,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2017,,84090,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2018,,83510,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2019,,84280,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2020,,82130,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2021,,86690,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LU,Luxembourg,2022,,86130,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2000,,5250,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2001,,5650,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2002,,6120,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2003,,6700,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2004,,7340,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2005,,8210,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2006,,9280,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2007,,10280,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2008,,10050,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2009,,8760,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2010,,8550,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2011,,8940,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2012,,9680,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2013,,9980,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2014,,10270,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2015,,10760,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2016,,11110,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2017,,11590,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2018,,12140,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2019,,12300,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2020,,11940,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2021,,12870,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,LV,Latvia,2022,,13280,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2006,,4580,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2007,,4890,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2008,,5230,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2009,,4920,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2010,,5050,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2011,,5200,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2012,,5060,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2013,,5230,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2014,,5320,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2015,,5500,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2016,,5660,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2017,,5920,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2018,,6230,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2019,,6480,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2020,,5490,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2021,,6230,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,ME,Montenegro,2022,,6650,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2000,,2620,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2001,,2530,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2002,,2580,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2003,,2630,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2004,,2750,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2005,,2870,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2006,,3010,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2007,,3200,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2008,,3370,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2009,,3350,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2010,,3460,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2011,,3530,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2012,,3510,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2013,,3610,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2014,,3740,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2015,,3870,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2016,,3980,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2017,,4020,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2018,,4130,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2019,,4290,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MK,North Macedonia,2020,,4100,,e,estimated,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2000,,13750,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2001,,13480,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2002,,13730,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2003,,14200,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2004,,14120,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2005,,14510,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2006,,14820,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2007,,15470,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2008,,15960,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2009,,15660,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2010,,16440,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2011,,16450,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2012,,16970,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2013,,17650,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2014,,18610,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2015,,19920,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2016,,20130,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2017,,21700,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2018,,22510,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2019,,23180,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2020,,20830,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2021,,23320,,,,22/01/24 23:00:00
dataflow,ESTAT:SDG_08_10(1.0),Real GDP per capita,A,Annual,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",B1GQ,Gross domestic product at market prices,MT,Malta,2022,,24650,,,,22/01/24 23:00:00
